,ano,mês,dia,receita,depositante
1216,2020.0,May,4.0,201.35,empréstimos e aplicações
1217,2020.0,May,5.0,410.0,doações e vendas
1218,2020.0,May,5.0,398.6,empréstimos e aplicações
1219,2020.0,May,5.0,181.4,outros
1220,2020.0,May,6.0,110.0,doações e vendas
1221,2020.0,May,6.0,167.37,outros
1222,2020.0,May,7.0,270.0,doações e vendas
1223,2020.0,May,8.0,1020.0,doações e vendas
1224,2020.0,May,11.0,395.0,doações e vendas
1225,2020.0,May,11.0,478.73,empréstimos e aplicações
1226,2020.0,May,12.0,250.0,doações e vendas
1227,2020.0,May,13.0,30.0,doações e vendas
1228,2020.0,May,13.0,170.0,empréstimos e aplicações
1229,2020.0,May,14.0,310.0,doações e vendas
1230,2020.0,May,15.0,348.0,empréstimos e aplicações
1231,2020.0,May,18.0,75.0,doações e vendas
1232,2020.0,May,18.0,0.82,empréstimos e aplicações
1233,2020.0,May,19.0,230.0,doações e vendas
1234,2020.0,May,20.0,1457.5,doações e vendas
1235,2020.0,May,21.0,75.0,doações e vendas
1236,2020.0,May,21.0,270.3,empréstimos e aplicações
1237,2020.0,May,22.0,50.0,doações e vendas
1238,2020.0,May,25.0,1250.0,doações e vendas
1239,2020.0,May,26.0,116.0,doações e vendas
1240,2020.0,May,27.0,60.0,doações e vendas
1241,2020.0,May,27.0,230.0,empréstimos e aplicações
1242,2020.0,May,28.0,170.0,doações e vendas
1243,2020.0,May,29.0,165.01,doações e vendas
1244,2020.0,Jun,1.0,2684.66,doações e vendas
1245,2020.0,Jun,2.0,500.0,doações e vendas
1246,2020.0,Jun,2.0,117.0,empréstimos e aplicações
1247,2020.0,Jun,3.0,1665.0,doações e vendas
1248,2020.0,Jun,4.0,475.0,doações e vendas
1249,2020.0,Jun,4.0,57.25,empréstimos e aplicações
1250,2020.0,Jun,5.0,1518.0,doações e vendas
1251,2020.0,Jun,8.0,730.0,doações e vendas
1252,2020.0,Jun,8.0,295.28,empréstimos e aplicações
1253,2020.0,Jun,9.0,687.0,doações e vendas
1254,2020.0,Jun,10.0,755.0,doações e vendas
1255,2020.0,Jun,10.0,641.43,empréstimos e aplicações
1256,2020.0,Jun,12.0,3361.33,doações e vendas
1257,2020.0,Jun,12.0,708.57,empréstimos e aplicações
1258,2020.0,Jun,15.0,120.0,doações e vendas
1259,2020.0,Jun,15.0,269.69,empréstimos e aplicações
1260,2020.0,Jun,16.0,70.0,doações e vendas
1261,2020.0,Jun,16.0,101.7,empréstimos e aplicações
1262,2020.0,Jun,17.0,145.0,doações e vendas
1263,2020.0,Jun,18.0,127.5,doações e vendas
1264,2020.0,Jun,18.0,69.3,empréstimos e aplicações
1265,2020.0,Jun,19.0,310.0,doações e vendas
1266,2020.0,Jun,19.0,40.0,empréstimos e aplicações
1267,2020.0,Jun,22.0,312.5,doações e vendas
1268,2020.0,Jun,23.0,100.0,doações e vendas
1269,2020.0,Jun,23.0,95.0,empréstimos e aplicações
1270,2020.0,Jun,24.0,220.0,doações e vendas
1271,2020.0,Jun,24.0,0.23,empréstimos e aplicações
1272,2020.0,Jun,25.0,315.0,doações e vendas
1273,2020.0,Jun,25.0,84.99,empréstimos e aplicações
1274,2020.0,Jun,26.0,70.0,doações e vendas
1275,2020.0,Jun,26.0,4.0,empréstimos e aplicações
1276,2020.0,Jun,29.0,905.45,doações e vendas
1277,2020.0,Jun,30.0,280.0,doações e vendas
1278,2020.0,Jun,30.0,82.55,empréstimos e aplicações
1279,2020.0,Jul,1.0,677.5,doações e vendas
1280,2020.0,Jul,1.0,353.36,empréstimos e aplicações
1281,2020.0,Jul,2.0,2197.5,doações e vendas
1282,2020.0,Jul,3.0,215.0,doações e vendas
1283,2020.0,Jul,3.0,1012.0,empréstimos e aplicações
1284,2020.0,Jul,6.0,665.0,doações e vendas
1285,2020.0,Jul,6.0,3.54,empréstimos e aplicações
1286,2020.0,Jul,7.0,919.66,doações e vendas
1287,2020.0,Jul,8.0,100.0,doações e vendas
1288,2020.0,Jul,8.0,402.55,empréstimos e aplicações
1289,2020.0,Jul,9.0,80.0,doações e vendas
1290,2020.0,Jul,10.0,264.0,doações e vendas
1291,2020.0,Jul,10.0,548.93,empréstimos e aplicações
1292,2020.0,Jul,13.0,969.08,doações e vendas
1293,2020.0,Jul,14.0,240.0,doações e vendas
1294,2020.0,Jul,14.0,140.94,empréstimos e aplicações
1295,2020.0,Jul,15.0,80.0,doações e vendas
1296,2020.0,Jul,15.0,89.7,empréstimos e aplicações
1297,2020.0,Jul,16.0,30.0,doações e vendas
1298,2020.0,Jul,17.0,25.0,doações e vendas
1299,2020.0,Jul,17.0,138.45,empréstimos e aplicações
1300,2020.0,Jul,20.0,710.0,doações e vendas
1301,2020.0,Jul,20.0,0.08,empréstimos e aplicações
1302,2020.0,Jul,21.0,150.0,doações e vendas
1303,2020.0,Jul,21.0,405.0,empréstimos e aplicações
1304,2020.0,Jul,22.0,250.0,doações e vendas
1305,2020.0,Jul,22.0,3.2,empréstimos e aplicações
1306,2020.0,Jul,23.0,50.0,doações e vendas
1307,2020.0,Jul,23.0,122.5,empréstimos e aplicações
1308,2020.0,Jul,24.0,357.5,doações e vendas
1309,2020.0,Jul,27.0,1150.0,doações e vendas
1310,2020.0,Jul,28.0,112.78,doações e vendas
1311,2020.0,Jul,29.0,45.0,doações e vendas
1312,2020.0,Jul,29.0,171.79,empréstimos e aplicações
1313,2020.0,Jul,30.0,799.5,doações e vendas
1314,2020.0,Jul,31.0,430.0,doações e vendas
1315,2020.0,Aug,3.0,2100.0,doações e vendas
1316,2020.0,Aug,3.0,931.69,empréstimos e aplicações
1317,2020.0,Aug,4.0,425.0,doações e vendas
1318,2020.0,Aug,5.0,640.0,doações e vendas
1319,2020.0,Aug,6.0,425.0,doações e vendas
1320,2020.0,Aug,6.0,217.73,empréstimos e aplicações
1321,2020.0,Aug,7.0,1637.06,doações e vendas
1322,2020.0,Aug,10.0,380.0,doações e vendas
1323,2020.0,Aug,10.0,882.75,empréstimos e aplicações
1324,2020.0,Aug,11.0,275.0,doações e vendas
1325,2020.0,Aug,11.0,3.04,empréstimos e aplicações
1326,2020.0,Aug,12.0,90.0,doações e vendas
1327,2020.0,Aug,12.0,180.0,empréstimos e aplicações
1328,2020.0,Aug,13.0,975.0,doações e vendas
1329,2020.0,Aug,14.0,1135.0,doações e vendas
1330,2020.0,Aug,14.0,692.67,empréstimos e aplicações
1331,2020.0,Aug,17.0,144.69,doações e vendas
1332,2020.0,Aug,17.0,66.03,empréstimos e aplicações
1333,2020.0,Aug,18.0,200.0,doações e vendas
1334,2020.0,Aug,19.0,73.69,doações e vendas
1335,2020.0,Aug,19.0,57.71,empréstimos e aplicações
1336,2020.0,Aug,20.0,247.0,doações e vendas
1337,2020.0,Aug,21.0,990.12,doações e vendas
1338,2020.0,Aug,21.0,409.88,empréstimos e aplicações
1339,2020.0,Aug,24.0,465.0,doações e vendas
1340,2020.0,Aug,25.0,390.0,doações e vendas
1341,2020.0,Aug,26.0,132.5,doações e vendas
1342,2020.0,Aug,26.0,394.5,empréstimos e aplicações
1343,2020.0,Aug,27.0,188.4,doações e vendas
1344,2020.0,Aug,27.0,0.08,empréstimos e aplicações
1345,2020.0,Aug,28.0,70.0,doações e vendas
1346,2020.0,Aug,31.0,617.0,doações e vendas
1347,2020.0,Sep,1.0,410.0,doações e vendas
1348,2020.0,Sep,2.0,740.0,doações e vendas
1349,2020.0,Sep,3.0,1448.8,doações e vendas
1350,2020.0,Sep,3.0,948.19,empréstimos e aplicações
1351,2020.0,Sep,4.0,712.5,doações e vendas
1352,2020.0,Sep,8.0,2037.0,doações e vendas
1353,2020.0,Sep,9.0,290.0,doações e vendas
1354,2020.0,Sep,9.0,342.73,empréstimos e aplicações
1355,2020.0,Sep,10.0,130.0,doações e vendas
1356,2020.0,Sep,10.0,164.75,empréstimos e aplicações
1357,2020.0,Sep,11.0,200.0,doações e vendas
1358,2020.0,Sep,14.0,1475.0,doações e vendas
1359,2020.0,Sep,15.0,450.0,doações e vendas
1360,2020.0,Sep,16.0,377.5,doações e vendas
1361,2020.0,Sep,17.0,625.0,doações e vendas
1362,2020.0,Sep,18.0,650.0,doações e vendas
1363,2020.0,Sep,21.0,888.0,doações e vendas
1364,2020.0,Sep,22.0,730.0,doações e vendas
1365,2020.0,Sep,23.0,100.0,doações e vendas
1366,2020.0,Sep,23.0,189.0,empréstimos e aplicações
1367,2020.0,Sep,24.0,700.0,doações e vendas
1368,2020.0,Sep,25.0,195.0,doações e vendas
1369,2020.0,Sep,25.0,684.0,empréstimos e aplicações
1370,2020.0,Sep,28.0,585.0,doações e vendas
1371,2020.0,Sep,28.0,5.8,empréstimos e aplicações
1372,2020.0,Sep,29.0,250.0,doações e vendas
1373,2020.0,Sep,29.0,151.89,empréstimos e aplicações
1374,2020.0,Sep,30.0,900.8,doações e vendas
1375,2020.0,Sep,30.0,9.57,empréstimos e aplicações
1376,2020.0,Oct,1.0,827.5,doações e vendas
1377,2020.0,Oct,1.0,1.64,empréstimos e aplicações
1378,2020.0,Oct,2.0,460.0,doações e vendas
1379,2020.0,Oct,5.0,1219.0,doações e vendas
1380,2020.0,Oct,5.0,231.91,empréstimos e aplicações
1381,2020.0,Oct,6.0,90.0,doações e vendas
1382,2020.0,Oct,6.0,239.54,doações e vendas
1383,2020.0,Oct,7.0,130.0,doações e vendas
1384,2020.0,Oct,8.0,720.0,doações e vendas
1385,2020.0,Oct,9.0,387.0,doações e vendas
1386,2020.0,Oct,9.0,267.9,empréstimos e aplicações
1387,2020.0,Oct,13.0,753.15,doações e vendas
1388,2020.0,Oct,13.0,19.71,empréstimos e aplicações
1389,2020.0,Oct,14.0,275.0,doações e vendas
1390,2020.0,Oct,15.0,840.0,doações e vendas
1391,2020.0,Oct,16.0,270.0,doações e vendas
1392,2020.0,Oct,19.0,1920.0,doações e vendas
1393,2020.0,Oct,20.0,600.0,doações e vendas
1394,2020.0,Oct,20.0,1493.9,empréstimos e aplicações
1395,2020.0,Oct,21.0,1891.0,doações e vendas
1396,2020.0,Oct,22.0,100.0,doações e vendas
1397,2020.0,Oct,23.0,550.0,doações e vendas
1398,2020.0,Oct,26.0,1620.0,doações e vendas
1399,2020.0,Oct,27.0,655.0,doações e vendas
1400,2020.0,Oct,28.0,50.0,doações e vendas
1401,2020.0,Oct,28.0,836.0,empréstimos e aplicações
1402,2020.0,Oct,29.0,595.0,doações e vendas
1403,2020.0,Oct,30.0,925.0,doações e vendas
1404,2020.0,Nov,3.0,1815.98,doações e vendas
1405,2020.0,Nov,3.0,44.15,empréstimos e aplicações
1406,2020.0,Nov,4.0,446.0,doações e vendas
1407,2020.0,Nov,5.0,270.0,doações e vendas
1408,2020.0,Nov,6.0,897.66,doações e vendas
1409,2020.0,Nov,9.0,1227.25,doações e vendas
1410,2020.0,Nov,10.0,332.0,doações e vendas
1411,2020.0,Nov,10.0,1047.61,empréstimos e aplicações
1412,2020.0,Nov,11.0,265.0,doações e vendas
1413,2020.0,Nov,12.0,350.0,doações e vendas
1414,2020.0,Nov,13.0,170.0,doações e vendas
1415,2020.0,Nov,16.0,517.0,doações e vendas
1416,2020.0,Nov,16.0,1540.0,doações e vendas
1417,2020.0,Nov,17.0,573.99,empréstimos e aplicações
1418,2020.0,Nov,18.0,375.0,doações e vendas
1419,2020.0,Nov,19.0,177.5,doações e vendas
1420,2020.0,Nov,19.0,261.18,empréstimos e aplicações
1421,2020.0,Nov,20.0,200.0,doações e vendas
1422,2020.0,Nov,23.0,880.83,doações e vendas
1423,2020.0,Nov,24.0,950.0,doações e vendas
1424,2020.0,Nov,25.0,782.23,doações e vendas
1425,2020.0,Nov,25.0,252.67,empréstimos e aplicações
1426,2020.0,Nov,26.0,920.0,doações e vendas
1427,2020.0,Nov,27.0,300.0,doações e vendas
1428,2020.0,Nov,27.0,443.3,empréstimos e aplicações
1429,2020.0,Nov,30.0,2067.66,doações e vendas
1430,2020.0,Dec,1.0,1055.0,doações e vendas
1431,2020.0,Dec,2.0,1145.0,doações e vendas
1432,2020.0,Dec,3.0,510.0,doações e vendas
1433,2020.0,Dec,3.0,1480.0,empréstimos e aplicações
1434,2020.0,Dec,4.0,650.0,doações e vendas
1435,2020.0,Dec,4.0,4.14,empréstimos e aplicações
1436,2020.0,Dec,7.0,1645.0,doações e vendas
1437,2020.0,Dec,8.0,510.0,doações e vendas
1438,2020.0,Dec,8.0,267.8,empréstimos e aplicações
1439,2020.0,Dec,9.0,100.0,doações e vendas
1440,2020.0,Dec,10.0,100.0,doações e vendas
1441,2020.0,Dec,10.0,477.95,empréstimos e aplicações
1442,2020.0,Dec,11.0,85.0,doações e vendas
1443,2020.0,Dec,11.0,527.65,empréstimos e aplicações
1444,2020.0,Dec,14.0,1200.0,doações e vendas
1445,2020.0,Dec,15.0,240.0,doações e vendas
1446,2020.0,Dec,15.0,522.55,empréstimos e aplicações
1447,2020.0,Dec,16.0,65.0,doações e vendas
1448,2020.0,Dec,17.0,295.0,doações e vendas
1449,2020.0,Dec,17.0,51.91,empréstimos e aplicações
1450,2020.0,Dec,18.0,145.0,doações e vendas
1451,2020.0,Dec,21.0,1395.0,doações e vendas
1452,2020.0,Dec,22.0,510.0,doações e vendas
1453,2020.0,Dec,22.0,373.46,empréstimos e aplicações
1454,2020.0,Dec,23.0,515.0,doações e vendas
1455,2020.0,Dec,24.0,963.0,doações e vendas
1456,2020.0,Dec,24.0,474.46,empréstimos e aplicações
1457,2020.0,Dec,28.0,990.0,doações e vendas
1458,2020.0,Dec,29.0,470.04,doações e vendas
1459,2020.0,Dec,29.0,642.76,empréstimos e aplicações
1460,2020.0,Dec,30.0,190.0,doações e vendas
1461,2020.0,Dec,30.0,40.7,empréstimos e aplicações
1462,2020.0,Dec,31.0,275.0,doações e vendas
1463,2020.0,Dec,31.0,5.58,empréstimos e aplicações
1464,2021.0,Jan,4.0,1843.5,doações e vendas
1465,2021.0,Jan,5.0,500.51,doações e vendas
1466,2021.0,Jan,5.0,54.39,empréstimos e aplicações
1467,2021.0,Jan,6.0,765.74,doações e vendas
1468,2021.0,Jan,6.0,718.26,empréstimos e aplicações
1469,2021.0,Jan,7.0,1475.7,doações e vendas
1470,2021.0,Jan,7.0,74.3,empréstimos e aplicações
1471,2021.0,Jan,8.0,95.0,doações e vendas
1472,2021.0,Jan,11.0,770.0,doações e vendas
1473,2021.0,Jan,11.0,5.0,empréstimos e aplicações
1474,2021.0,Jan,12.0,689.2,doações e vendas
1475,2021.0,Jan,12.0,3.47,empréstimos e aplicações
1476,2021.0,Jan,12.0,0.03,empréstimos e aplicações
1477,2021.0,Jan,13.0,137.5,doações e vendas
1478,2021.0,Jan,13.0,242.5,empréstimos e aplicações
1479,2021.0,Jan,14.0,150.0,doações e vendas
1480,2021.0,Jan,14.0,129.9,empréstimos e aplicações
1481,2021.0,Jan,15.0,107.0,doações e vendas
1482,2021.0,Jan,18.0,800.0,doações e vendas
1483,2021.0,Jan,19.0,649.66,doações e vendas
1484,2021.0,Jan,20.0,350.0,doações e vendas
1485,2021.0,Jan,20.0,519.9,empréstimos e aplicações
1486,2021.0,Jan,21.0,122.0,doações e vendas
1487,2021.0,Jan,22.0,130.0,doações e vendas
1488,2021.0,Jan,22.0,68.48,empréstimos e aplicações
1489,2021.0,Jan,25.0,1150.0,doações e vendas
1490,2021.0,Jan,25.0,62.27,empréstimos e aplicações
1491,2021.0,Jan,26.0,11.96,empréstimos e aplicações
1492,2021.0,Jan,27.0,300.0,doações e vendas
1493,2021.0,Jan,28.0,375.0,doações e vendas
1494,2021.0,Jan,29.0,2038.8,doações e vendas
1495,2021.0,Feb,1.0,1300.0,doações e vendas
1496,2021.0,Feb,2.0,350.0,doações e vendas
1497,2021.0,Feb,2.0,1460.0,empréstimos e aplicações
1498,2021.0,Feb,3.0,342.0,doações e vendas
1499,2021.0,Feb,4.0,650.0,doações e vendas
1500,2021.0,Feb,5.0,1149.0,doações e vendas
1501,2021.0,Feb,5.0,81.68,empréstimos e aplicações
1502,2021.0,Feb,8.0,1980.0,doações e vendas
1503,2021.0,Feb,9.0,150.0,doações e vendas
1504,2021.0,Feb,9.0,170.0,empréstimos e aplicações
1505,2021.0,Feb,10.0,915.0,doações e vendas
1506,2021.0,Feb,11.0,100.0,doações e vendas
1507,2021.0,Feb,11.0,1400.0,empréstimos e aplicações
1508,2021.0,Feb,12.0,50.0,doações e vendas
1509,2021.0,Feb,12.0,1.61,empréstimos e aplicações
1510,2021.0,Feb,17.0,1570.43,doações e vendas
1511,2021.0,Feb,17.0,124.66,empréstimos e aplicações
1512,2021.0,Feb,18.0,105.0,doações e vendas
1513,2021.0,Feb,19.0,210.0,doações e vendas
1514,2021.0,Feb,19.0,56.31,empréstimos e aplicações
1515,2021.0,Feb,22.0,897.5,doações e vendas
1516,2021.0,Feb,23.0,50.0,doações e vendas
1517,2021.0,Feb,23.0,346.44,empréstimos e aplicações
1518,2021.0,Feb,24.0,700.0,doações e vendas
1519,2021.0,Feb,25.0,270.0,doações e vendas
1520,2021.0,Feb,26.0,1615.0,doações e vendas
1521,2021.0,Feb,26.0,257.25,empréstimos e aplicações
1522,2021.0,Mar,1.0,1911.25,doações e vendas
1523,2021.0,Mar,2.0,1250.0,doações e vendas
1524,2021.0,Mar,3.0,2333.48,doações e vendas
1525,2021.0,Mar,3.0,956.52,empréstimos e aplicações
1526,2021.0,Mar,4.0,70.0,doações e vendas
1527,2021.0,Mar,4.0,368.82,empréstimos e aplicações
1528,2021.0,Mar,5.0,350.0,doações e vendas
1529,2021.0,Mar,8.0,1665.0,doações e vendas
1530,2021.0,Mar,8.0,377.58,empréstimos e aplicações
1531,2021.0,Mar,9.0,247.5,doações e vendas
1532,2021.0,Mar,9.0,21.7,empréstimos e aplicações
1533,2021.0,Mar,10.0,279.0,doações e vendas
1534,2021.0,Mar,10.0,92.33,empréstimos e aplicações
1535,2021.0,Mar,11.0,1255.0,doações e vendas
1536,2021.0,Mar,12.0,340.0,doações e vendas
1537,2021.0,Mar,15.0,375.0,doações e vendas
1538,2021.0,Mar,15.0,795.81,empréstimos e aplicações
1539,2021.0,Mar,16.0,495.0,doações e vendas
1540,2021.0,Mar,17.0,205.0,doações e vendas
1541,2021.0,Mar,17.0,145.0,empréstimos e aplicações
1542,2021.0,Mar,18.0,617.5,doações e vendas
1543,2021.0,Mar,19.0,10.0,doações e vendas
1544,2021.0,Mar,19.0,366.3,empréstimos e aplicações
1545,2021.0,Mar,22.0,500.0,doações e vendas
1546,2021.0,Mar,23.0,960.0,doações e vendas
1547,2021.0,Mar,23.0,103.78,empréstimos e aplicações
1548,2021.0,Mar,24.0,460.0,doações e vendas
1549,2021.0,Mar,24.0,40.0,empréstimos e aplicações
1550,2021.0,Mar,25.0,295.0,doações e vendas
1551,2021.0,Mar,25.0,60.76,empréstimos e aplicações
1552,2021.0,Mar,26.0,230.0,doações e vendas
1553,2021.0,Mar,29.0,930.0,doações e vendas
1554,2021.0,Mar,30.0,410.0,doações e vendas
1555,2021.0,Mar,30.0,90.0,empréstimos e aplicações
1556,2021.0,Mar,31.0,520.0,doações e vendas
1557,2021.0,Apr,1.0,322.0,doações e vendas
1558,2021.0,Apr,1.0,492.0,empréstimos e aplicações
1559,2021.0,Apr,5.0,2724.0,doações e vendas
1560,2021.0,Apr,6.0,205.0,doações e vendas
1561,2021.0,Apr,6.0,1379.0,empréstimos e aplicações
1562,2021.0,Apr,7.0,1703.5,doações e vendas
1563,2021.0,Apr,8.0,345.0,doações e vendas
1564,2021.0,Apr,9.0,755.0,doações e vendas
1565,2021.0,Apr,9.0,1237.69,empréstimos e aplicações
1566,2021.0,Apr,12.0,565.0,doações e vendas
1567,2021.0,Apr,12.0,79.22,empréstimos e aplicações
1568,2021.0,Apr,13.0,1430.0,doações e vendas
1569,2021.0,Apr,14.0,140.0,doações e vendas
1570,2021.0,Apr,14.0,379.85,empréstimos e aplicações
1571,2021.0,Apr,15.0,267.5,doações e vendas
1572,2021.0,Apr,15.0,360.24,empréstimos e aplicações
1573,2021.0,Apr,16.0,310.0,doações e vendas
1574,2021.0,Apr,19.0,550.0,doações e vendas
1575,2021.0,Apr,20.0,2432.09,doações e vendas
1576,2021.0,Apr,20.0,518.91,empréstimos e aplicações
1577,2021.0,Apr,22.0,334.0,doações e vendas
1578,2021.0,Apr,22.0,202.18,empréstimos e aplicações
1579,2021.0,Apr,23.0,86.0,doações e vendas
1580,2021.0,Apr,23.0,123.42,empréstimos e aplicações
1581,2021.0,Apr,26.0,870.0,doações e vendas
1582,2021.0,Apr,27.0,565.0,doações e vendas
1583,2021.0,Apr,28.0,100.0,empréstimos e aplicações
1584,2021.0,Apr,29.0,30.0,doações e vendas
1585,2021.0,Apr,29.0,170.0,empréstimos e aplicações
1586,2021.0,Apr,30.0,325.0,doações e vendas
1587,2021.0,May,3.0,2494.23,doações e vendas
1588,2021.0,May,4.0,180.0,doações e vendas
1589,2021.0,May,4.0,900.0,empréstimos e aplicações
1590,2021.0,May,5.0,1162.5,doações e vendas
1591,2021.0,May,6.0,630.0,doações e vendas
1592,2021.0,May,6.0,473.78,empréstimos e aplicações
1593,2021.0,May,7.0,815.0,doações e vendas
1594,2021.0,May,10.0,278.0,doações e vendas
1595,2021.0,May,10.0,657.36,empréstimos e aplicações
1596,2021.0,May,11.0,340.0,doações e vendas
1597,2021.0,May,11.0,30.0,empréstimos e aplicações
1598,2021.0,May,12.0,300.0,doações e vendas
1599,2021.0,May,13.0,381.0,doações e vendas
1600,2021.0,May,14.0,397.5,doações e vendas
1601,2021.0,May,14.0,220.9,empréstimos e aplicações
1602,2021.0,May,17.0,140.0,doações e vendas
1603,2021.0,May,17.0,139.0,empréstimos e aplicações
1604,2021.0,May,18.0,190.0,doações e vendas
1605,2021.0,May,19.0,212.5,doações e vendas
1606,2021.0,May,19.0,161.4,empréstimos e aplicações
1607,2021.0,May,20.0,170.0,doações e vendas
1608,2021.0,May,21.0,245.0,doações e vendas
1609,2021.0,May,24.0,1187.0,doações e vendas
1610,2021.0,May,25.0,535.0,doações e vendas
1611,2021.0,May,25.0,115.75,empréstimos e aplicações
1612,2021.0,May,26.0,209.07,doações e vendas
1613,2021.0,May,26.0,26.41,empréstimos e aplicações
1614,2021.0,May,27.0,797.0,doações e vendas
1615,2021.0,May,28.0,290.0,doações e vendas
1616,2021.0,May,31.0,930.0,doações e vendas
1617,2021.0,Jun,1.0,934.0,doações e vendas
1618,2021.0,Jun,1.0,464.0,empréstimos e aplicações
1619,2021.0,Jun,2.0,897.5,doações e vendas
1620,2021.0,Jun,4.0,1440.0,doações e vendas
1621,2021.0,Jun,4.0,478.79,empréstimos e aplicações
1622,2021.0,Jun,7.0,1191.12,doações e vendas
1623,2021.0,Jun,8.0,374.0,doações e vendas
1624,2021.0,Jun,8.0,334.73,empréstimos e aplicações
1625,2021.0,Jun,9.0,338.0,doações e vendas
1626,2021.0,Jun,10.0,155.01,doações e vendas
1627,2021.0,Jun,10.0,694.25,empréstimos e aplicações
1628,2021.0,Jun,11.0,828.0,doações e vendas
1629,2021.0,Jun,14.0,577.48,doações e vendas
1630,2021.0,Jun,14.0,633.22,empréstimos e aplicações
1631,2021.0,Jun,16.0,630.0,doações e vendas
1632,2021.0,Jun,17.0,170.0,doações e vendas
1633,2021.0,Jun,17.0,570.1,empréstimos e aplicações
1634,2021.0,Jun,18.0,160.0,doações e vendas
1635,2021.0,Jun,18.0,53.4,empréstimos e aplicações
1636,2021.0,Jun,21.0,605.0,doações e vendas
1637,2021.0,Jun,22.0,72.94,doações e vendas
1638,2021.0,Jun,22.0,97.62,empréstimos e aplicações
1639,2021.0,Jun,23.0,70.0,doações e vendas
1640,2021.0,Jun,23.0,4.58,empréstimos e aplicações
1641,2021.0,Jun,24.0,545.09,doações e vendas
1642,2021.0,Jun,25.0,100.0,doações e vendas
1643,2021.0,Jun,28.0,390.0,doações e vendas
1644,2021.0,Jun,29.0,1720.0,doações e vendas
1645,2021.0,Jun,30.0,130.0,doações e vendas
1646,2021.0,Jun,30.0,555.78,empréstimos e aplicações
1647,2021.0,Jun,,53.78,outros
1648,2021.0,Jul,1.0,722.0,doações e vendas
1649,2021.0,Jul,1.0,907.0,empréstimos e aplicações
1650,2021.0,Jul,2.0,432.5,doações e vendas
1651,2021.0,Jul,5.0,845.0,doações e vendas
1652,2021.0,Jul,5.0,488.8,empréstimos e aplicações
1653,2021.0,Jul,6.0,165.0,doações e vendas
1654,2021.0,Jul,7.0,522.26,doações e vendas
1655,2021.0,Jul,8.0,300.0,doações e vendas
1656,2021.0,Jul,8.0,150.0,empréstimos e aplicações
1657,2021.0,Jul,9.0,260.0,doações e vendas
1658,2021.0,Jul,9.0,341.11,empréstimos e aplicações
1659,2021.0,Jul,12.0,445.0,doações e vendas
1660,2021.0,Jul,13.0,80.0,doações e vendas
1661,2021.0,Jul,14.0,200.0,doações e vendas
1662,2021.0,Jul,15.0,235.0,doações e vendas
1663,2021.0,Jul,15.0,115.0,empréstimos e aplicações
1664,2021.0,Jul,16.0,1879.0,doações e vendas
1665,2021.0,Jul,19.0,275.0,doações e vendas
1666,2021.0,Jul,19.0,49.79,empréstimos e aplicações
1667,2021.0,Jul,20.0,220.0,doações e vendas
1668,2021.0,Jul,21.0,130.0,doações e vendas
1669,2021.0,Jul,21.0,1279.55,empréstimos e aplicações
1670,2021.0,Jul,22.0,250.0,doações e vendas
1671,2021.0,Jul,23.0,170.0,doações e vendas
1672,2021.0,Jul,23.0,137.0,empréstimos e aplicações
1673,2021.0,Jul,26.0,1000.0,doações e vendas
1674,2021.0,Jul,27.0,735.0,doações e vendas
1675,2021.0,Jul,28.0,1150.0,doações e vendas
1676,2021.0,Jul,29.0,88.0,doações e vendas
1677,2021.0,Jul,29.0,346.35,empréstimos e aplicações
1678,2021.0,Jul,30.0,370.0,doações e vendas
1679,2021.0,Aug,2.0,930.5,doações e vendas
1680,2021.0,Aug,3.0,695.0,doações e vendas
1681,2021.0,Aug,3.0,763.91,empréstimos e aplicações
1682,2021.0,Aug,4.0,637.5,doações e vendas
1683,2021.0,Aug,5.0,345.2,doações e vendas
1684,2021.0,Aug,5.0,438.8,empréstimos e aplicações
1685,2021.0,Aug,6.0,1150.0,doações e vendas
1686,2021.0,Aug,9.0,722.28,doações e vendas
1687,2021.0,Aug,9.0,1131.52,empréstimos e aplicações
1688,2021.0,Aug,10.0,200.0,doações e vendas
1689,2021.0,Aug,11.0,440.0,doações e vendas
1690,2021.0,Aug,12.0,215.0,doações e vendas
1691,2021.0,Aug,12.0,188.96,empréstimos e aplicações
1692,2021.0,Aug,13.0,1741.0,doações e vendas
1693,2021.0,Aug,16.0,710.0,doações e vendas
1694,2021.0,Aug,16.0,658.15,empréstimos e aplicações
1695,2021.0,Aug,18.0,70.0,doações e vendas
1696,2021.0,Aug,19.0,10.0,doações e vendas
1697,2021.0,Aug,17.0,101.73,empréstimos e aplicações
1698,2021.0,Aug,20.0,691.58,doações e vendas
1699,2021.0,Aug,23.0,799.46,doações e vendas
1700,2021.0,Aug,24.0,355.0,doações e vendas
1701,2021.0,Aug,24.0,342.35,empréstimos e aplicações
1702,2021.0,Aug,25.0,10.0,doações e vendas
1703,2021.0,Aug,25.0,160.0,empréstimos e aplicações
1704,2021.0,Aug,26.0,895.1,doações e vendas
1705,2021.0,Aug,27.0,1624.49,doações e vendas
1706,2021.0,Aug,27.0,717.79,empréstimos e aplicações
1707,2021.0,Aug,30.0,360.0,doações e vendas
1708,2021.0,Aug,30.0,68.84,empréstimos e aplicações
1709,2021.0,Aug,31.0,720.0,doações e vendas
1710,2021.0,Sep,1.0,590.0,doações e vendas
1711,2021.0,Sep,2.0,937.5,doações e vendas
