,ano,mês,dia,despesas,favorecido
2648,2020.0,May,7.0,26.63,"taxas, tarifas e impostos"
2649,2020.0,May,7.0,76.52,"taxas, tarifas e impostos"
2650,2020.0,May,8.0,150.0,medicações e veterinário
2651,2020.0,May,8.0,200.0,hospedagem e manutenção de canis
2652,2020.0,May,8.0,510.0,"taxas, tarifas e impostos"
2653,2020.0,May,11.0,50.0,transporte
2654,2020.0,May,11.0,103.0,transporte
2655,2020.0,May,11.0,39.0,salário e auxílio alimentação
2656,2020.0,May,11.0,19.0,ração e agropecuária
2657,2020.0,May,11.0,130.0,salário e auxílio alimentação
2658,2020.0,May,11.0,150.0,salário e auxílio alimentação
2659,2020.0,May,11.0,542.73,transporte
2660,2020.0,May,12.0,9.0,transporte
2661,2020.0,May,12.0,140.0,medicações e veterinário
2662,2020.0,May,12.0,101.0,"taxas, tarifas e impostos"
2663,2020.0,May,13.0,200.0,hospedagem e manutenção de canis
2664,2020.0,May,14.0,310.0,"taxas, tarifas e impostos"
2665,2020.0,May,15.0,50.0,transporte
2666,2020.0,May,15.0,250.0,medicações e veterinário
2667,2020.0,May,15.0,48.0,ração e agropecuária
2668,2020.0,May,18.0,50.0,transporte
2669,2020.0,May,18.0,20.0,transporte
2670,2020.0,May,19.0,30.0,salário e auxílio alimentação
2671,2020.0,May,19.0,33.0,transporte
2672,2020.0,May,19.0,172.82,"taxas, tarifas e impostos"
2673,2020.0,May,20.0,50.04,transporte
2674,2020.0,May,20.0,300.0,medicações e veterinário
2675,2020.0,May,20.0,180.0,salário e auxílio alimentação
2676,2020.0,May,20.0,442.66,medicações e veterinário
2677,2020.0,May,20.0,300.0,outros
2678,2020.0,May,20.0,104.8,"taxas, tarifas e impostos"
2679,2020.0,May,21.0,100.0,transporte
2680,2020.0,May,21.0,65.3,suprimentos
2681,2020.0,May,21.0,260.0,medicações e veterinário
2682,2020.0,May,22.0,50.0,"taxas, tarifas e impostos"
2683,2020.0,May,25.0,300.0,medicações e veterinário
2684,2020.0,May,25.0,50.0,transporte
2685,2020.0,May,25.0,85.0,medicações e veterinário
2686,2020.0,May,25.0,37.7,medicações e veterinário
2687,2020.0,May,25.0,50.0,medicações e veterinário
2688,2020.0,May,25.0,50.0,transporte
2689,2020.0,May,25.0,140.0,medicações e veterinário
2690,2020.0,May,25.0,250.0,medicações e veterinário
2691,2020.0,May,25.0,127.3,"taxas, tarifas e impostos"
2692,2020.0,May,26.0,110.0,medicações e veterinário
2693,2020.0,May,26.0,100.0,transporte
2694,2020.0,May,26.0,66.0,"taxas, tarifas e impostos"
2695,2020.0,May,27.0,90.0,medicações e veterinário
2696,2020.0,May,27.0,200.0,salário e auxílio alimentação
2697,2020.0,May,28.0,50.0,salário e auxílio alimentação
2698,2020.0,May,28.0,120.0,"taxas, tarifas e impostos"
2699,2020.0,May,29.0,165.01,"taxas, tarifas e impostos"
2700,2020.0,Jun,1.0,50.0,transporte
2701,2020.0,Jun,1.0,172.9,ração e agropecuária
2702,2020.0,Jun,1.0,50.0,transporte
2703,2020.0,Jun,1.0,2200.0,ração e agropecuária
2704,2020.0,Jun,2.0,500.0,ração e agropecuária
2705,2020.0,Jun,2.0,200.0,hospedagem e manutenção de canis
2706,2020.0,Jun,2.0,123.53,transporte
2707,2020.0,Jun,2.0,5.23,transporte
2708,2020.0,Jun,3.0,50.0,transporte
2709,2020.0,Jun,3.0,400.0,medicações e veterinário
2710,2020.0,Jun,3.0,7.25,salário e auxílio alimentação
2711,2020.0,Jun,3.0,50.0,transporte
2712,2020.0,Jun,3.0,140.0,medicações e veterinário
2713,2020.0,Jun,4.0,550.0,ração e agropecuária
2714,2020.0,Jun,4.0,1000.0,hospedagem e manutenção de canis
2715,2020.0,Jun,5.0,165.4,transporte
2716,2020.0,Jun,5.0,20.9,medicações e veterinário
2717,2020.0,Jun,5.0,84.0,"taxas, tarifas e impostos"
2718,2020.0,Jun,5.0,1232.7,"taxas, tarifas e impostos"
2719,2020.0,Jun,8.0,24.38,salário e auxílio alimentação
2720,2020.0,Jun,8.0,283.9,ração e agropecuária
2721,2020.0,Jun,8.0,470.0,medicações e veterinário
2722,2020.0,Jun,8.0,112.0,medicações e veterinário
2723,2020.0,Jun,8.0,150.0,salário e auxílio alimentação
2724,2020.0,Jun,9.0,677.0,"taxas, tarifas e impostos"
2725,2020.0,Jun,10.0,200.0,medicações e veterinário
2726,2020.0,Jun,10.0,22.9,medicações e veterinário
2727,2020.0,Jun,10.0,190.8,ração e agropecuária
2728,2020.0,Jun,10.0,50.0,transporte
2729,2020.0,Jun,10.0,400.0,ração e agropecuária
2730,2020.0,Jun,10.0,542.73,transporte
2731,2020.0,Jun,12.0,69.9,hospedagem e manutenção de canis
2732,2020.0,Jun,12.0,4000.0,"taxas, tarifas e impostos"
2733,2020.0,Jun,15.0,119.99,transporte
2734,2020.0,Jun,15.0,59.8,ração e agropecuária
2735,2020.0,Jun,15.0,59.9,ração e agropecuária
2736,2020.0,Jun,15.0,150.0,salário e auxílio alimentação
2737,2020.0,Jun,16.0,91.7,suprimentos
2738,2020.0,Jun,16.0,80.0,medicações e veterinário
2739,2020.0,Jun,17.0,43.9,ração e agropecuária
2740,2020.0,Jun,17.0,101.1,"taxas, tarifas e impostos"
2741,2020.0,Jun,18.0,16.8,salário e auxílio alimentação
2742,2020.0,Jun,18.0,180.0,medicações e veterinário
2743,2020.0,Jun,19.0,350.0,salário e auxílio alimentação
2744,2020.0,Jun,22.0,80.0,transporte
2745,2020.0,Jun,22.0,31.49,salário e auxílio alimentação
2746,2020.0,Jun,22.0,42.1,ração e agropecuária
2747,2020.0,Jun,22.0,78.91,"taxas, tarifas e impostos"
2748,2020.0,Jun,23.0,85.0,medicações e veterinário
2749,2020.0,Jun,23.0,50.0,transporte
2750,2020.0,Jun,23.0,140.0,medicações e veterinário
2751,2020.0,Jun,24.0,50.0,transporte
2752,2020.0,Jun,24.0,170.23,"taxas, tarifas e impostos"
2753,2020.0,Jun,25.0,99.99,suprimentos
2754,2020.0,Jun,25.0,300.0,outros
2755,2020.0,Jun,26.0,50.0,transporte
2756,2020.0,Jun,26.0,24.0,medicações e veterinário
2757,2020.0,Jun,29.0,50.0,transporte
2758,2020.0,Jun,29.0,100.0,transporte
2759,2020.0,Jun,29.0,25.52,medicações e veterinário
2760,2020.0,Jun,29.0,17.25,salário e auxílio alimentação
2761,2020.0,Jun,29.0,412.68,"taxas, tarifas e impostos"
2762,2020.0,Jun,30.0,660.0,ração e agropecuária
2763,2020.0,Jun,30.0,2.55,"taxas, tarifas e impostos"
2764,2020.0,Jul,1.0,50.0,transporte
2765,2020.0,Jul,1.0,19.98,salário e auxílio alimentação
2766,2020.0,Jul,1.0,660.0,medicações e veterinário
2767,2020.0,Jul,1.0,300.88,medicações e veterinário
2768,2020.0,Jul,2.0,160.0,medicações e veterinário
2769,2020.0,Jul,2.0,500.0,medicações e veterinário
2770,2020.0,Jul,2.0,250.0,salário e auxílio alimentação
2771,2020.0,Jul,2.0,330.0,salário e auxílio alimentação
2772,2020.0,Jul,2.0,957.5,"taxas, tarifas e impostos"
2773,2020.0,Jul,3.0,50.0,transporte
2774,2020.0,Jul,3.0,160.0,medicações e veterinário
2775,2020.0,Jul,3.0,17.0,salário e auxílio alimentação
2776,2020.0,Jul,3.0,1000.0,medicações e veterinário
2777,2020.0,Jul,6.0,164.57,transporte
2778,2020.0,Jul,6.0,35.0,salário e auxílio alimentação
2779,2020.0,Jul,6.0,133.29,ração e agropecuária
2780,2020.0,Jul,6.0,59.9,ração e agropecuária
2781,2020.0,Jul,6.0,200.0,hospedagem e manutenção de canis
2782,2020.0,Jul,6.0,75.78,"taxas, tarifas e impostos"
2783,2020.0,Jul,7.0,8.22,"taxas, tarifas e impostos"
2784,2020.0,Jul,7.0,911.44,"taxas, tarifas e impostos"
2785,2020.0,Jul,8.0,500.0,hospedagem e manutenção de canis
2786,2020.0,Jul,8.0,2.55,"taxas, tarifas e impostos"
2787,2020.0,Jul,9.0,80.0,"taxas, tarifas e impostos"
2788,2020.0,Jul,10.0,100.0,medicações e veterinário
2789,2020.0,Jul,10.0,50.0,transporte
2790,2020.0,Jul,10.0,20.2,salário e auxílio alimentação
2791,2020.0,Jul,10.0,100.0,salário e auxílio alimentação
2792,2020.0,Jul,10.0,542.73,transporte
2793,2020.0,Jul,13.0,100.0,transporte
2794,2020.0,Jul,13.0,320.0,ração e agropecuária
2795,2020.0,Jul,13.0,150.0,salário e auxílio alimentação
2796,2020.0,Jul,13.0,69.9,hospedagem e manutenção de canis
2797,2020.0,Jul,13.0,329.18,"taxas, tarifas e impostos"
2798,2020.0,Jul,14.0,55.0,transporte
2799,2020.0,Jul,14.0,33.5,medicações e veterinário
2800,2020.0,Jul,14.0,65.0,salário e auxílio alimentação
2801,2020.0,Jul,14.0,227.44,medicações e veterinário
2802,2020.0,Jul,15.0,80.0,medicações e veterinário
2803,2020.0,Jul,15.0,89.7,medicações e veterinário
2804,2020.0,Jul,17.0,50.0,transporte
2805,2020.0,Jul,17.0,143.45,medicações e veterinário
2806,2020.0,Jul,20.0,50.0,transporte
2807,2020.0,Jul,20.0,80.0,transporte
2808,2020.0,Jul,20.0,5.0,transporte
2809,2020.0,Jul,20.0,49.9,medicações e veterinário
2810,2020.0,Jul,20.0,42.0,ração e agropecuária
2811,2020.0,Jul,20.0,50.0,transporte
2812,2020.0,Jul,20.0,20.0,transporte
2813,2020.0,Jul,20.0,4.99,salário e auxílio alimentação
2814,2020.0,Jul,20.0,408.19,"taxas, tarifas e impostos"
2815,2020.0,Jul,21.0,55.0,medicações e veterinário
2816,2020.0,Jul,21.0,350.0,salário e auxílio alimentação
2817,2020.0,Jul,21.0,150.0,salário e auxílio alimentação
2818,2020.0,Jul,22.0,50.0,transporte
2819,2020.0,Jul,22.0,153.2,"taxas, tarifas e impostos"
2820,2020.0,Jul,23.0,32.5,ração e agropecuária
2821,2020.0,Jul,23.0,90.0,medicações e veterinário
2822,2020.0,Jul,23.0,100.0,salário e auxílio alimentação
2823,2020.0,Jul,24.0,50.0,transporte
2824,2020.0,Jul,24.0,140.0,salário e auxílio alimentação
2825,2020.0,Jul,24.0,167.5,"taxas, tarifas e impostos"
2826,2020.0,Jul,27.0,50.0,transporte
2827,2020.0,Jul,27.0,95.5,suprimentos
2828,2020.0,Jul,27.0,141.0,ração e agropecuária
2829,2020.0,Jul,27.0,150.0,medicações e veterinário
2830,2020.0,Jul,27.0,308.07,medicações e veterinário
2831,2020.0,Jul,27.0,300.0,outros
2832,2020.0,Jul,28.0,85.0,medicações e veterinário
2833,2020.0,Jul,28.0,50.0,transporte
2834,2020.0,Jul,29.0,50.0,transporte
2835,2020.0,Jul,29.0,250.0,salário e auxílio alimentação
2836,2020.0,Jul,30.0,799.5,"taxas, tarifas e impostos"
2837,2020.0,Jul,31.0,69.99,ração e agropecuária
2838,2020.0,Jul,,360.01,"taxas, tarifas e impostos"
2839,2020.0,Aug,3.0,81.69,ração e agropecuária
2840,2020.0,Aug,3.0,150.0,ração e agropecuária
2841,2020.0,Aug,3.0,2800.0,ração e agropecuária
2842,2020.0,Aug,4.0,44.49,salário e auxílio alimentação
2843,2020.0,Aug,4.0,50.0,transporte
2844,2020.0,Aug,4.0,23.0,suprimentos
2845,2020.0,Aug,4.0,95.1,ração e agropecuária
2846,2020.0,Aug,4.0,150.0,salário e auxílio alimentação
2847,2020.0,Aug,4.0,62.41,"taxas, tarifas e impostos"
2848,2020.0,Aug,5.0,330.0,ração e agropecuária
2849,2020.0,Aug,5.0,84.0,"taxas, tarifas e impostos"
2850,2020.0,Aug,5.0,126.0,"taxas, tarifas e impostos"
2851,2020.0,Aug,6.0,200.0,hospedagem e manutenção de canis
2852,2020.0,Aug,6.0,542.73,transporte
2853,2020.0,Aug,7.0,350.0,ração e agropecuária
2854,2020.0,Aug,7.0,306.28,medicações e veterinário
2855,2020.0,Aug,7.0,309.5,ração e agropecuária
2856,2020.0,Aug,7.0,10.45,outros
2857,2020.0,Aug,7.0,660.83,"taxas, tarifas e impostos"
2858,2020.0,Aug,10.0,100.0,transporte
2859,2020.0,Aug,10.0,69.8,ração e agropecuária
2860,2020.0,Aug,10.0,41.15,salário e auxílio alimentação
2861,2020.0,Aug,10.0,33.0,medicações e veterinário
2862,2020.0,Aug,10.0,53.2,medicações e veterinário
2863,2020.0,Aug,10.0,150.0,salário e auxílio alimentação
2864,2020.0,Aug,10.0,444.83,medicações e veterinário
2865,2020.0,Aug,10.0,300.87,medicações e veterinário
2866,2020.0,Aug,10.0,69.9,hospedagem e manutenção de canis
2867,2020.0,Aug,11.0,70.0,transporte
2868,2020.0,Aug,11.0,208.04,"taxas, tarifas e impostos"
2869,2020.0,Aug,12.0,70.0,transporte
2870,2020.0,Aug,12.0,200.0,ração e agropecuária
2871,2020.0,Aug,13.0,100.0,transporte
2872,2020.0,Aug,13.0,875.0,"taxas, tarifas e impostos"
2873,2020.0,Aug,14.0,187.67,transporte
2874,2020.0,Aug,14.0,500.0,hospedagem e manutenção de canis
2875,2020.0,Aug,14.0,1000.0,medicações e veterinário
2876,2020.0,Aug,14.0,140.0,medicações e veterinário
2877,2020.0,Aug,17.0,60.72,transporte
2878,2020.0,Aug,17.0,150.0,salário e auxílio alimentação
2879,2020.0,Aug,18.0,200.0,"taxas, tarifas e impostos"
2880,2020.0,Aug,19.0,131.4,ração e agropecuária
2881,2020.0,Aug,20.0,247.0,"taxas, tarifas e impostos"
2882,2020.0,Aug,21.0,1200.0,medicações e veterinário
2883,2020.0,Aug,21.0,200.0,outros
2884,2020.0,Aug,24.0,77.39,transporte
2885,2020.0,Aug,24.0,50.0,transporte
2886,2020.0,Aug,24.0,66.79,suprimentos
2887,2020.0,Aug,24.0,250.0,ração e agropecuária
2888,2020.0,Aug,25.0,140.0,ração e agropecuária
2889,2020.0,Aug,25.0,270.82,"taxas, tarifas e impostos"
2890,2020.0,Aug,26.0,50.0,transporte
2891,2020.0,Aug,26.0,177.0,medicações e veterinário
2892,2020.0,Aug,26.0,300.0,outros
2893,2020.0,Aug,27.0,50.0,transporte
2894,2020.0,Aug,27.0,32.35,medicações e veterinário
2895,2020.0,Aug,27.0,10.0,medicações e veterinário
2896,2020.0,Aug,27.0,50.0,salário e auxílio alimentação
2897,2020.0,Aug,28.0,52.5,transporte
2898,2020.0,Aug,28.0,63.63,"taxas, tarifas e impostos"
2899,2020.0,Aug,31.0,50.0,transporte
2900,2020.0,Aug,31.0,131.4,ração e agropecuária
2901,2020.0,Aug,31.0,86.0,salário e auxílio alimentação
2902,2020.0,Aug,31.0,33.3,medicações e veterinário
2903,2020.0,Aug,31.0,23.14,ração e agropecuária
2904,2020.0,Aug,31.0,51.99,transporte
2905,2020.0,Aug,31.0,189.32,ração e agropecuária
2906,2020.0,Sep,1.0,61.48,ração e agropecuária
2907,2020.0,Sep,1.0,400.37,"taxas, tarifas e impostos"
2908,2020.0,Sep,2.0,50.0,transporte
2909,2020.0,Sep,2.0,20.0,suprimentos
2910,2020.0,Sep,2.0,570.0,"taxas, tarifas e impostos"
2911,2020.0,Sep,3.0,50.0,transporte
2912,2020.0,Sep,3.0,82.99,transporte
2913,2020.0,Sep,3.0,114.0,ração e agropecuária
2914,2020.0,Sep,3.0,1900.0,salário e auxílio alimentação
2915,2020.0,Sep,3.0,150.0,salário e auxílio alimentação
2916,2020.0,Sep,3.0,200.0,hospedagem e manutenção de canis
2917,2020.0,Sep,4.0,370.0,salário e auxílio alimentação
2918,2020.0,Sep,4.0,150.0,salário e auxílio alimentação
2919,2020.0,Sep,4.0,192.5,"taxas, tarifas e impostos"
2920,2020.0,Sep,8.0,161.7,ração e agropecuária
2921,2020.0,Sep,8.0,19.9,medicações e veterinário
2922,2020.0,Sep,8.0,63.0,transporte
2923,2020.0,Sep,8.0,152.46,medicações e veterinário
2924,2020.0,Sep,8.0,179.8,ração e agropecuária
2925,2020.0,Sep,8.0,400.0,salário e auxílio alimentação
2926,2020.0,Sep,8.0,40.0,medicações e veterinário
2927,2020.0,Sep,8.0,511.0,medicações e veterinário
2928,2020.0,Sep,8.0,84.0,"taxas, tarifas e impostos"
2929,2020.0,Sep,8.0,235.14,"taxas, tarifas e impostos"
2930,2020.0,Sep,9.0,50.0,transporte
2931,2020.0,Sep,9.0,230.0,salário e auxílio alimentação
2932,2020.0,Sep,9.0,542.73,transporte
2933,2020.0,Sep,10.0,69.9,hospedagem e manutenção de canis
2934,2020.0,Sep,10.0,224.85,ração e agropecuária
2935,2020.0,Sep,11.0,50.0,transporte
2936,2020.0,Sep,11.0,150.0,salário e auxílio alimentação
2937,2020.0,Sep,14.0,50.0,transporte
2938,2020.0,Sep,14.0,44.8,ração e agropecuária
2939,2020.0,Sep,14.0,60.0,medicações e veterinário
2940,2020.0,Sep,14.0,50.0,transporte
2941,2020.0,Sep,14.0,6.99,salário e auxílio alimentação
2942,2020.0,Sep,14.0,14.41,ração e agropecuária
2943,2020.0,Sep,14.0,96.0,ração e agropecuária
2944,2020.0,Sep,14.0,500.0,salário e auxílio alimentação
2945,2020.0,Sep,14.0,100.0,salário e auxílio alimentação
2946,2020.0,Sep,14.0,500.0,hospedagem e manutenção de canis
2947,2020.0,Sep,15.0,37.0,transporte
2948,2020.0,Sep,15.0,80.0,transporte
2949,2020.0,Sep,15.0,20.0,salário e auxílio alimentação
2950,2020.0,Sep,15.0,30.0,transporte
2951,2020.0,Sep,15.0,89.9,ração e agropecuária
2952,2020.0,Sep,15.0,240.0,salário e auxílio alimentação
2953,2020.0,Sep,16.0,150.0,salário e auxílio alimentação
2954,2020.0,Sep,16.0,183.4,"taxas, tarifas e impostos"
2955,2020.0,Sep,17.0,60.0,transporte
2956,2020.0,Sep,17.0,126.7,ração e agropecuária
2957,2020.0,Sep,17.0,56.49,transporte
2958,2020.0,Sep,18.0,50.0,transporte
2959,2020.0,Sep,18.0,1000.0,medicações e veterinário
2960,2020.0,Sep,21.0,30.0,medicações e veterinário
2961,2020.0,Sep,21.0,10.9,suprimentos
2962,2020.0,Sep,21.0,40.0,transporte
2963,2020.0,Sep,21.0,61.0,transporte
2964,2020.0,Sep,21.0,280.0,salário e auxílio alimentação
2965,2020.0,Sep,21.0,100.0,salário e auxílio alimentação
2966,2020.0,Sep,21.0,300.0,outros
2967,2020.0,Sep,21.0,97.91,"taxas, tarifas e impostos"
2968,2020.0,Sep,22.0,80.0,transporte
2969,2020.0,Sep,22.0,100.0,hospedagem e manutenção de canis
2970,2020.0,Sep,22.0,470.0,"taxas, tarifas e impostos"
2971,2020.0,Sep,23.0,200.0,salário e auxílio alimentação
2972,2020.0,Sep,23.0,169.0,medicações e veterinário
2973,2020.0,Sep,24.0,135.41,ração e agropecuária
2974,2020.0,Sep,24.0,80.0,transporte
2975,2020.0,Sep,24.0,200.0,salário e auxílio alimentação
2976,2020.0,Sep,24.0,284.59,"taxas, tarifas e impostos"
2977,2020.0,Sep,25.0,879.0,transporte
2978,2020.0,Sep,28.0,80.0,transporte
2979,2020.0,Sep,28.0,20.0,salário e auxílio alimentação
2980,2020.0,Sep,28.0,11.0,transporte
2981,2020.0,Sep,28.0,49.9,ração e agropecuária
2982,2020.0,Sep,28.0,53.0,ração e agropecuária
2983,2020.0,Sep,28.0,19.9,ração e agropecuária
2984,2020.0,Sep,28.0,100.0,transporte
2985,2020.0,Sep,28.0,257.0,medicações e veterinário
2986,2020.0,Sep,29.0,80.0,transporte
2987,2020.0,Sep,29.0,200.0,medicações e veterinário
2988,2020.0,Sep,29.0,121.89,ração e agropecuária
2989,2020.0,Sep,30.0,132.59,ração e agropecuária
2990,2020.0,Sep,30.0,207.78,medicações e veterinário
2991,2020.0,Sep,30.0,570.0,medicações e veterinário
2992,2020.0,Oct,1.0,120.0,transporte
2993,2020.0,Oct,1.0,112.01,ração e agropecuária
2994,2020.0,Oct,1.0,315.34,medicações e veterinário
2995,2020.0,Oct,1.0,281.79,"taxas, tarifas e impostos"
2996,2020.0,Oct,2.0,30.0,medicações e veterinário
2997,2020.0,Oct,2.0,50.0,transporte
2998,2020.0,Oct,2.0,380.0,"taxas, tarifas e impostos"
2999,2020.0,Oct,5.0,50.0,transporte
3000,2020.0,Oct,5.0,116.91,ração e agropecuária
3001,2020.0,Oct,5.0,1200.0,salário e auxílio alimentação
3002,2020.0,Oct,5.0,84.0,"taxas, tarifas e impostos"
3003,2020.0,Oct,6.0,80.0,transporte
3004,2020.0,Oct,6.0,29.7,ração e agropecuária
3005,2020.0,Oct,6.0,19.84,salário e auxílio alimentação
3006,2020.0,Oct,6.0,200.0,hospedagem e manutenção de canis
3007,2020.0,Oct,7.0,130.0,"taxas, tarifas e impostos"
3008,2020.0,Oct,8.0,174.9,ração e agropecuária
3009,2020.0,Oct,8.0,500.0,hospedagem e manutenção de canis
3010,2020.0,Oct,9.0,700.0,salário e auxílio alimentação
3011,2020.0,Oct,13.0,109.99,transporte
3012,2020.0,Oct,13.0,55.0,salário e auxílio alimentação
3013,2020.0,Oct,13.0,90.0,transporte
3014,2020.0,Oct,13.0,23.75,salário e auxílio alimentação
3015,2020.0,Oct,13.0,160.0,medicações e veterinário
3016,2020.0,Oct,13.0,184.12,ração e agropecuária
3017,2020.0,Oct,13.0,150.0,salário e auxílio alimentação
3018,2020.0,Oct,14.0,140.0,medicações e veterinário
3019,2020.0,Oct,14.0,90.0,salário e auxílio alimentação
3020,2020.0,Oct,15.0,66.4,ração e agropecuária
3021,2020.0,Oct,15.0,200.0,hospedagem e manutenção de canis
3022,2020.0,Oct,15.0,555.51,transporte
3023,2020.0,Oct,16.0,50.0,transporte
3024,2020.0,Oct,16.0,50.0,medicações e veterinário
3025,2020.0,Oct,16.0,50.0,salário e auxílio alimentação
3026,2020.0,Oct,16.0,100.0,medicações e veterinário
3027,2020.0,Oct,16.0,60.0,salário e auxílio alimentação
3028,2020.0,Oct,19.0,50.0,transporte
3029,2020.0,Oct,19.0,64.9,ração e agropecuária
3030,2020.0,Oct,19.0,81.2,ração e agropecuária
3031,2020.0,Oct,19.0,69.9,hospedagem e manutenção de canis
3032,2020.0,Oct,19.0,1577.09,"taxas, tarifas e impostos"
3033,2020.0,Oct,20.0,11.0,salário e auxílio alimentação
3034,2020.0,Oct,20.0,50.0,transporte
3035,2020.0,Oct,20.0,44.9,ração e agropecuária
3036,2020.0,Oct,20.0,20.0,medicações e veterinário
3037,2020.0,Oct,20.0,300.0,outros
3038,2020.0,Oct,20.0,1768.0,medicações e veterinário
3039,2020.0,Oct,21.0,50.0,transporte
3040,2020.0,Oct,21.0,140.0,medicações e veterinário
3041,2020.0,Oct,21.0,200.0,medicações e veterinário
3042,2020.0,Oct,21.0,900.0,salário e auxílio alimentação
3043,2020.0,Oct,22.0,17.24,salário e auxílio alimentação
3044,2020.0,Oct,22.0,60.0,suprimentos
3045,2020.0,Oct,22.0,150.0,salário e auxílio alimentação
3046,2020.0,Oct,22.0,350.0,ração e agropecuária
3047,2020.0,Oct,22.0,123.76,"taxas, tarifas e impostos"
3048,2020.0,Oct,23.0,50.0,transporte
3049,2020.0,Oct,23.0,39.6,medicações e veterinário
3050,2020.0,Oct,23.0,29.1,medicações e veterinário
3051,2020.0,Oct,23.0,231.3,"taxas, tarifas e impostos"
3052,2020.0,Oct,26.0,100.0,transporte
3053,2020.0,Oct,26.0,84.3,ração e agropecuária
3054,2020.0,Oct,26.0,30.22,salário e auxílio alimentação
3055,2020.0,Oct,26.0,89.86,ração e agropecuária
3056,2020.0,Oct,26.0,184.3,ração e agropecuária
3057,2020.0,Oct,26.0,150.0,salário e auxílio alimentação
3058,2020.0,Oct,26.0,967.67,transporte
3059,2020.0,Oct,26.0,40.0,"bazar, divulgação e tecnologias"
3060,2020.0,Oct,26.0,10.45,"taxas, tarifas e impostos"
3061,2020.0,Oct,26.0,52.35,"taxas, tarifas e impostos"
3062,2020.0,Oct,27.0,350.0,salário e auxílio alimentação
3063,2020.0,Oct,27.0,415.85,"taxas, tarifas e impostos"
3064,2020.0,Oct,28.0,16.0,salário e auxílio alimentação
3065,2020.0,Oct,28.0,70.0,medicações e veterinário
3066,2020.0,Oct,28.0,800.0,"bazar, divulgação e tecnologias"
3067,2020.0,Oct,29.0,20.78,salário e auxílio alimentação
3068,2020.0,Oct,29.0,30.0,transporte
3069,2020.0,Oct,29.0,80.0,transporte
3070,2020.0,Oct,29.0,136.4,ração e agropecuária
3071,2020.0,Oct,29.0,327.82,"taxas, tarifas e impostos"
3072,2020.0,Oct,30.0,1000.0,medicações e veterinário
3073,2020.0,Nov,3.0,528.9,ração e agropecuária
3074,2020.0,Nov,3.0,150.0,transporte
3075,2020.0,Nov,3.0,14.99,ração e agropecuária
3076,2020.0,Nov,3.0,24.25,salário e auxílio alimentação
3077,2020.0,Nov,3.0,19.0,transporte
3078,2020.0,Nov,3.0,22.99,ração e agropecuária
3079,2020.0,Nov,3.0,1100.0,salário e auxílio alimentação
3080,2020.0,Nov,4.0,200.0,hospedagem e manutenção de canis
3081,2020.0,Nov,,246.0,"taxas, tarifas e impostos"
3082,2020.0,Nov,5.0,97.9,ração e agropecuária
3083,2020.0,Nov,5.0,50.0,transporte
3084,2020.0,Nov,5.0,84.0,"taxas, tarifas e impostos"
3085,2020.0,Nov,6.0,50.0,transporte
3086,2020.0,Nov,6.0,200.0,"bazar, divulgação e tecnologias"
3087,2020.0,Nov,6.0,170.0,salário e auxílio alimentação
3088,2020.0,Nov,6.0,80.0,salário e auxílio alimentação
3089,2020.0,Nov,6.0,435.76,"taxas, tarifas e impostos"
3090,2020.0,Nov,9.0,179.9,ração e agropecuária
3091,2020.0,Nov,9.0,105.0,transporte
3092,2020.0,Nov,9.0,420.3,ração e agropecuária
3093,2020.0,Nov,9.0,27.5,salário e auxílio alimentação
3094,2020.0,Nov,9.0,100.0,salário e auxílio alimentação
3095,2020.0,Nov,9.0,150.0,salário e auxílio alimentação
3096,2020.0,Nov,9.0,244.55,"taxas, tarifas e impostos"
3097,2020.0,Nov,10.0,125.0,medicações e veterinário
3098,2020.0,Nov,10.0,106.36,ração e agropecuária
3099,2020.0,Nov,10.0,18.25,salário e auxílio alimentação
3100,2020.0,Nov,10.0,80.0,transporte
3101,2020.0,Nov,10.0,150.0,suprimentos
3102,2020.0,Nov,10.0,200.0,salário e auxílio alimentação
3103,2020.0,Nov,10.0,700.0,hospedagem e manutenção de canis
3104,2020.0,Nov,11.0,265.0,"taxas, tarifas e impostos"
3105,2020.0,Nov,12.0,110.0,medicações e veterinário
3106,2020.0,Nov,12.0,55.9,ração e agropecuária
3107,2020.0,Nov,12.0,184.1,"taxas, tarifas e impostos"
3108,2020.0,Nov,13.0,80.0,transporte
3109,2020.0,Nov,13.0,90.0,"taxas, tarifas e impostos"
3110,2020.0,Nov,16.0,140.8,ração e agropecuária
3111,2020.0,Nov,16.0,112.4,ração e agropecuária
3112,2020.0,Nov,16.0,94.5,ração e agropecuária
3113,2020.0,Nov,16.0,34.15,salário e auxílio alimentação
3114,2020.0,Nov,16.0,54.5,salário e auxílio alimentação
3115,2020.0,Nov,16.0,50.0,transporte
3116,2020.0,Nov,16.0,16.6,salário e auxílio alimentação
3117,2020.0,Nov,17.0,50.0,transporte
3118,2020.0,Nov,17.0,51.34,ração e agropecuária
3119,2020.0,Nov,17.0,86.8,ração e agropecuária
3120,2020.0,Nov,17.0,32.0,transporte
3121,2020.0,Nov,17.0,110.0,medicações e veterinário
3122,2020.0,Nov,17.0,120.0,salário e auxílio alimentação
3123,2020.0,Nov,17.0,150.0,salário e auxílio alimentação
3124,2020.0,Nov,17.0,1527.9,medicações e veterinário
3125,2020.0,Nov,18.0,50.0,transporte
3126,2020.0,Nov,18.0,100.0,salário e auxílio alimentação
